	sentence	speaker	dialog_id	subset	uttr_id	sent_id	speaker_continue	opinion	statement	pos_answer	neg_answer	command	comment	other_answers	open_question_factual	yes_no_question	complaint	open_question_opinion	appreciation	dev_command
512	I see.	OOOOO	510	train	10	0	0	0.0714422091841697	0.8411107063293457	0.0197710283100605	0.002134503563866	0.0213706772774457	0.012290502898395	0.0026241627056151	0.0049041667953133	0.0047133956104516	0.0059434892609715	0.0018609634134918	0.0052661495283246	0.0065681636333465
513	She sounds like she really cared about her students.	OOOOO	510	train	10	1	1	0.5400682091712952	0.045516699552536	0.021854069083929	0.0165388155728578	0.0189966168254613	0.2187463492155075	0.0059091751463711	0.0218570064753294	0.0279171261936426	0.0245033167302608	0.0083673764020204	0.0368378460407257	0.0128874285146594
514	Yes.	XXXXX	510	train	11	0	0	0.0007647296297363	0.0023605760652571	0.98783141374588	0.0007861334015615	0.0018713868921622	0.0012321947142481	0.0008024898124858	0.0003638975322246	0.000656497082673	0.0004288519558031	0.0004358393489383	0.0015637865290045	0.0009022613521665
515	She treated us all fairly.	XXXXX	510	train	11	1	1	0.3006670773029327	0.4661462604999542	0.0263384748250246	0.0108087081462144	0.0180955585092306	0.1036538481712341	0.0044171144254505	0.0072489702142775	0.0196225233376026	0.0143483625724911	0.0037778378464281	0.01612557657063	0.0087496247142553
516	She donвЂ™t have any teacherвЂ™s pets.	XXXXX	510	train	11	2	1	0.0202896650880575	0.9328790307044984	0.0025502785574644	0.0055968603119254	0.0052624037489295	0.0064604617655277	0.0030517729464918	0.0039954865351319	0.0052110175602138	0.0088090104982256	0.0013112106826156	0.0012688199058175	0.0033140096347779
517	Really?	OOOOO	510	train	12	0	0	0.0359326377511024	0.0159767810255289	0.0077916891314089	0.0201955009251832	0.0146654425188899	0.2172897011041641	0.0075305360369384	0.0484764315187931	0.0702569931745529	0.5094580054283142	0.0101567208766937	0.0225169155746698	0.0197526756674051
518	DoesnвЂ™t every teacher have a teacherвЂ™s pet?	OOOOO	510	train	12	1	1	0.0035801578778773	0.0251200124621391	0.0031790030188858	0.0026555955410003	0.0271797385066747	0.0057724728249013	0.0026252199895679	0.0508346296846866	0.8349050283432007	0.0134243592619895	0.012186742387712	0.0040708528831601	0.0144661888480186
519	Well.	XXXXX	510	train	13	0	0	0.0498388186097145	0.2121079862117767	0.659055233001709	0.0060650715604424	0.0081110028550028	0.016917509958148	0.0198001731187105	0.0030480013228952	0.003556236391887	0.0089744962751865	0.0020432998426258	0.0061325337737798	0.0043495213612914
520	To be honest, I usually sucked up to teachers because I wanted them to give me good grades.	XXXXX	510	train	13	1	1	0.6394132375717163	0.336779236793518	0.00285409623757	0.0013057638425379	0.0045290919952094	0.0043329172767698	0.0014904185663908	0.0017878935905173	0.0012208198895677	0.0020632459782063	0.001114600803703	0.0015489272773265	0.0015596960438415
521	However, Miss Baymler didnвЂ™t treat me any differently.	XXXXX	510	train	13	2	1	0.304932564496994	0.6538437604904175	0.0024407412856817	0.0036192226689308	0.0054838410578668	0.0122601222246885	0.0023680729791522	0.0024889362975955	0.0030506732873618	0.0045624300837516	0.0012431900249794	0.0016724959714338	0.0020340643823146
522	She really didnвЂ™t have any teacherвЂ™s pets.	XXXXX	510	train	13	3	1	0.2994153201580047	0.5457773804664612	0.0112752020359039	0.0241449307650327	0.0132007226347923	0.0253680627793073	0.0096420403569936	0.0197089500725269	0.0179723631590604	0.017442237585783	0.0045224833302199	0.0043530012480914	0.0071773068048059
523	Do you know what she is doing now?	OOOOO	510	train	14	0	0	0.0013671648921445	0.0412226021289825	0.0046667158603668	0.0031707393936812	0.0724581927061081	0.0067109861411154	0.0027217895258218	0.0341074392199516	0.7764631509780884	0.0135519048199057	0.0094806551933288	0.0052339807152748	0.0288446731865406
524	As a matter of fact, I do.	XXXXX	510	train	15	0	0	0.0052830544300377	0.0425779670476913	0.9269043803215028	0.004561775829643	0.0021530019585043	0.0053096381016075	0.0032699501607567	0.0009080272866412	0.0020351591520011	0.0014650246594101	0.0008910343749448	0.0031231420580297	0.0015177595196291
525	After she taught our class, she got married and moved to another city.	XXXXX	510	train	15	1	1	0.028295163065195	0.9521610140800476	0.0015963717596605	0.0010167682776227	0.0048280302435159	0.0025549349375069	0.0013917257310822	0.0011721031041815	0.001234185299836	0.0022545193787664	0.000722739030607	0.000842434586957	0.0019300235435366
526	Then, she started writing childrenвЂ™s book.	XXXXX	510	train	15	2	1	0.0807167291641235	0.8848075270652771	0.003161750268191	0.001485348213464	0.0126114636659622	0.0030769337899982	0.0010883280774578	0.0020089163444936	0.0023276973515748	0.0029649720527231	0.0011295574950054	0.0012958142906427	0.0033250143751502
527	Have you ever read one of the books?	OOOOO	510	train	16	0	0	0.0012918449938297	0.0057468772865831	0.00890395604074	0.0033816960640251	0.0767245292663574	0.0046511031687259	0.0026687369681894	0.0114776799455285	0.8437749743461609	0.0091109396889805	0.0092455362901091	0.0047432109713554	0.018278831616044
528	Of course!	XXXXX	510	train	17	0	0	0.0157500468194484	0.0891638845205307	0.8609718680381775	0.005310108885169	0.00523989694193	0.0059904572553932	0.0044269482605159	0.0008011340978555	0.0020673708058893	0.0021530352532863	0.0012473562965169	0.0041803321801126	0.0026975960936397
529	Both children and adults enjoy her books.	XXXXX	510	train	17	1	1	0.9137812852859496	0.0472493171691894	0.0052594258449971	0.0023772295098751	0.0065916972234845	0.0083668231964111	0.0009878440760076	0.002419049385935	0.0025195332709699	0.0025778585113584	0.0016593965701758	0.0034243110567331	0.0027862745337188
530	Why donвЂ™t you recommend one to me?	OOOOO	510	train	18	0	0	0.0045792632736265	0.0013859969330951	0.0036239481996744	0.0025033564306795	0.0113375317305326	0.0062858406454324	0.0053316517733037	0.0186208859086036	0.0228876173496246	0.0043254145421087	0.8946545124053955	0.0158393252640962	0.008624805137515
531	ok!	XXXXX	510	train	19	0	0	0.0622871965169906	0.190389946103096	0.6620340943336487	0.0038193629588931	0.0242080707103014	0.0116202672943472	0.0056328698992729	0.005060632713139	0.0056510888971388	0.0036766799166798	0.0040760389529168	0.012488923035562	0.0090548796579241
532	IвЂ™ll bring one to you next time.	XXXXX	510	train	19	1	1	0.309677392244339	0.6312432289123535	0.004962220788002	0.0024585628416389	0.0270291343331336	0.0024942839518189	0.0023049269802868	0.0046607651747763	0.0029396747704595	0.0019545382820069	0.0029344325885176	0.0016872776905074	0.0056535406038165
533	Mum.	OOOOO	511	train	0	0	0	0.0506177097558975	0.9331844449043274	0.0016213406343013	0.0009737414075061	0.0042253173887729	0.0016883296193554	0.0009156818850897	0.0013666780432686	0.0009031635709106	0.0018320006784051	0.0006155989831313	0.0006236555054783	0.0014322942588478
534	this is for you.	OOOOO	511	train	0	0	1	0.0274522826075553	0.937965989112854	0.0021981156896799	0.0011699771275743	0.0095483111217617	0.0043830694630742	0.0009449907811358	0.0019726492464542	0.0017239449080079	0.0061557907611131	0.0009486662456765	0.00163211801555	0.0039039875846356
535	Oh, flowers!	XXXXX	511	train	1	0	0	0.3218022584915161	0.5375136733055115	0.0231298226863145	0.0135849732905626	0.0278927460312843	0.0060289856046438	0.0064398720860481	0.0059380223974585	0.0044635967351496	0.0332091934978961	0.0029480210505425	0.0045647760853171	0.0124839665368199
536	What for, my dear?	XXXXX	511	train	1	1	1	0.0121526354923844	0.0216213446110487	0.0013676709495484	0.0019049947150051	0.0081040551885962	0.0030553410761058	0.0028374241665005	0.8605260848999023	0.0190743021667003	0.0090550044551491	0.0501261614263057	0.0040184035897254	0.0061566680669784
537	Happy Mother's Day to you, Mum!	OOOOO	511	train	2	0	0	0.8827043771743774	0.0387292057275772	0.0066467416472733	0.0029681422747671	0.0066229123622179	0.0250446163117885	0.0018598719034343	0.0064016445539891	0.0067423144355416	0.0044780396856367	0.0040357261896133	0.008431258611381	0.0053352019749581
538	Oh, thank you.	XXXXX	511	train	3	0	0	0.3983148336410522	0.4898111224174499	0.015208282507956	0.0085621578618884	0.0106097385287284	0.0223060548305511	0.0041009560227394	0.0063342847861349	0.0066867498680949	0.0231479182839393	0.0025859004817903	0.0055394377559423	0.0067925294861197
539	Did you like the party?	OOOOO	512	train	0	0	0	0.0028643892146646	0.003491322742775	0.0087873060256242	0.0030939164571464	0.0151814594864845	0.004978394601494	0.0031967340037226	0.0066331424750387	0.9157273173332214	0.0037810441572219	0.0138862840831279	0.0049896384589374	0.0133889308199286
540	Not particularly.	XXXXX	512	train	1	0	0	0.0076656220480799	0.0017166216857731	0.0120848780497908	0.9188252687454224	0.0010691140778362	0.0039122770540416	0.0356377847492694	0.0019087541149929	0.0027369135059416	0.0092329047620296	0.0017307718517258	0.0015700877411291	0.0019090790301561
541	I was rather disappointed.	XXXXX	512	train	1	1	1	0.9184998869895936	0.0160698127001523	0.009278099052608	0.0093114003539085	0.0054436051286756	0.0179410241544246	0.0034041551407426	0.0048832450993359	0.0034420036245137	0.0040852162055671	0.0020819783676415	0.0029753223061561	0.0025841789320111
542	Why?	OOOOO	512	train	2	0	0	0.0188765674829483	0.0021548066288232	0.0034428935032337	0.004158582072705	0.007140967529267	0.0035082448739558	0.0116543369367718	0.1917059123516082	0.0077439071610569	0.0092650223523378	0.7247779965400696	0.0092429453507065	0.0063278079032897
543	What had you expected?	OOOOO	512	train	2	1	1	0.0151770543307065	0.0034007597714662	0.0023446830455213	0.0054655522108078	0.0046921642497181	0.0046221003867685	0.005630827974528	0.8168972134590149	0.0049201650545001	0.0182354990392923	0.1078113093972206	0.0051907221786677	0.0056120534427464
544	IвЂ™d expected it to be much more exciting.	XXXXX	512	train	3	0	0	0.9211576581001282	0.0362768359482288	0.0051062270067632	0.0030121798627078	0.0023681740276515	0.0194448791444301	0.0025508136022835	0.001347193843685	0.0010718402918428	0.0028273263014853	0.000877336540725	0.0026914584450423	0.0012681696098297
545	Look, daddy is on again.	OOOOO	513	train	0	0	0	0.0407588668167591	0.7518684267997742	0.0046624853275716	0.0096274996176362	0.0524536930024623	0.0078521845862269	0.0038593730423599	0.0063561806455254	0.008035029284656	0.0681488811969757	0.002463026670739	0.0041836467571556	0.0397306531667709
546	Don't you think he is handsome?	OOOOO	513	train	0	1	1	0.0148195344954729	0.0095749692991375	0.0330220237374305	0.0059576123021543	0.0086565902456641	0.0246166195720434	0.0051701311022043	0.0100554563105106	0.8399397730827332	0.0068587590940296	0.0170502662658691	0.0108535764738917	0.0134247206151485
547	To some extent, he is.	XXXXX	513	train	1	0	0	0.0864485427737236	0.3705565929412842	0.3893048167228699	0.0046920422464609	0.0051984237506985	0.0908698216080665	0.0183814484626054	0.0021406465675681	0.0058767828159034	0.0057026501744985	0.0018828934989869	0.0141429621726274	0.0048022964037954
548	And what do you think we move to a better place?	XXXXX	513	train	1	1	1	0.0122507186606526	0.0041760867461562	0.0022858812008053	0.002218194771558	0.0086173750460147	0.0028600438963621	0.0061544929631054	0.0726750865578651	0.0072016478516161	0.0049475440755486	0.8598809242248535	0.0096472473815083	0.007084796205163
549	I can't see him clearly from here.	XXXXX	513	train	1	2	1	0.0618225261569023	0.901145339012146	0.0017101221019402	0.0049136830493807	0.0047594723291695	0.0030550500378012	0.0061915912665426	0.0047453748993575	0.0021241304930299	0.004156494513154	0.0013761334121227	0.0010770582593977	0.0029231179505586
550	The seats in the middle of this stadium are great.	OOOOO	513	train	2	0	0	0.8392460942268372	0.0291780587285757	0.0082110064104199	0.0065401047468185	0.009545162320137	0.0576316267251968	0.0018610424594953	0.0070803286507725	0.007860810495913	0.0062480042688548	0.0036882392596453	0.016577698290348	0.0063318661414086
551	but they're already occupied by somebody else.	OOOOO	513	train	2	0	1	0.0311050415039062	0.9510239958763124	0.000930196896661	0.0008771492866799	0.004038177896291	0.0024075030814856	0.0010435291333124	0.0013073630398139	0.0011576625984162	0.0026609078049659	0.0007545237895101	0.0007316555129364	0.0019623178523033
552	Oh, thank you for pointing that out.	XXXXX	513	train	3	0	0	0.4128423929214477	0.2470550686120987	0.024780336767435	0.009655593894422	0.0653905719518661	0.0769041627645492	0.0042756269685924	0.0165806598961353	0.0185349266976118	0.0402930565178394	0.0082002133131027	0.038349762558937	0.0371376238763332
553	By the way, have you been following NBA for this season?	XXXXX	513	train	3	1	1	0.00138680357486	0.0089592020958662	0.0040633333846926	0.0033068803604692	0.0557750798761844	0.0066304546780884	0.0025268457829952	0.0255655944347381	0.8288322687149048	0.0201709754765033	0.0104245310649275	0.0061339903622865	0.0262240953743457
554	Of course, tomorrow evening there will be a most exciting game.	OOOOO	513	train	4	0	0	0.6754318475723267	0.2604273557662964	0.0046002436429262	0.0025307107716798	0.0284433607012033	0.0057653496041893	0.0018482577288523	0.0040465388447046	0.0029693825636059	0.0035182395949959	0.0023753712885081	0.0025844222400337	0.0054589323699474
555	Who plays who?	XXXXX	513	train	5	0	0	0.0191193539649248	0.0072290995158255	0.0024572270922362	0.0046275942586362	0.0064733163453638	0.0029732575640082	0.004529298748821	0.8852874636650085	0.0054161865264177	0.0140264509245753	0.039556760340929	0.0030995232518762	0.0052042789757251
556	Rockets vs Lakers.	OOOOO	513	train	6	0	0	0.6575141549110413	0.2945280075073242	0.001928178477101	0.0018913277890533	0.0157413687556982	0.0031069507822394	0.0025759725831449	0.0060933944769203	0.0017567268805578	0.0041539804078638	0.0035364388022571	0.0017599244602024	0.0054135620594024
557	Yao Ming, my idol, will appear in front of several hundred million of the worldwide audience.	OOOOO	513	train	6	1	1	0.4094711244106293	0.5579932928085327	0.0018642796203494	0.0011591488728299	0.0100220777094364	0.0045237345620989	0.0018478163983672	0.0022822155151516	0.0015696570044383	0.0023529895115643	0.0015940880402922	0.0021286346018314	0.0031909078825265
558	It's amazing.	XXXXX	513	train	7	0	0	0.0662285685539245	0.005594362039119	0.0077152177691459	0.0041065993718802	0.0042081144638359	0.7998151183128357	0.0025466582737863	0.0038268575444817	0.0060334703885018	0.0135520631447434	0.0025350975338369	0.0768009945750236	0.0070369164459407
559	And when did he begin to play in the NBA?	XXXXX	513	train	7	1	1	0.0077764801681041	0.0052222809754312	0.001499849371612	0.0026675320696085	0.0053107207641005	0.0021549584344029	0.0024606711231172	0.9263939261436462	0.0067870886996388	0.0059915189631283	0.0279039908200502	0.0023470732849091	0.0034839569125324
560	In 2002.	OOOOO	513	train	8	0	0	0.1389990299940109	0.8171567320823669	0.0054600429721176	0.003073712112382	0.012939428910613	0.0025311531499028	0.0020052518229931	0.0052434708923101	0.0025549156125634	0.0035836359020322	0.0020619637798517	0.0012491542147472	0.0031416225247085
561	And since then he has attracted more attention than ever.	OOOOO	513	train	8	1	1	0.1163017079234123	0.8517650365829468	0.0039900103583931	0.001892672968097	0.0049291509203612	0.0066258637234568	0.0015794980572536	0.0023473056498914	0.002686051884666	0.0035555250942707	0.0012097364524379	0.0012629472184926	0.0018544727936387
562	I can't consider you as a little kid any more.	XXXXX	513	train	9	0	0	0.4443724155426025	0.4000894725322723	0.0052101388573646	0.019723268225789	0.0276315361261367	0.0117930313572287	0.0053159943781793	0.0166489575058221	0.0163140967488288	0.0310327038168907	0.0050951647572219	0.0035297565627843	0.0132434638217091
563	I know he is very tall.	XXXXX	513	train	9	1	1	0.1245521530508995	0.8356826901435852	0.0030678142793476	0.0021069392096251	0.0044469898566603	0.0127003937959671	0.0015825985465198	0.0033494140952825	0.0038852458819746	0.003631159896031	0.0011985474266111	0.0017133633373305	0.0020827401895076
564	Oh, you know something.	OOOOO	513	train	10	0	0	0.0163646880537271	0.6102094650268555	0.048760637640953	0.0045300205238163	0.2088804244995117	0.0063877990469336	0.0028784638270735	0.0059544667601585	0.0257507525384426	0.0328990593552589	0.0040773591026663	0.006551519036293	0.0267553552985191
565	He is 2.26 meters tall.	OOOOO	513	train	10	1	1	0.0249790493398904	0.9477592706680298	0.0029388223774731	0.0022602658718824	0.0035856070462614	0.0045261485502123	0.0009168703109025	0.0023098075762391	0.0021292434539645	0.0046220123767852	0.0007630452746525	0.0011678327573463	0.0020420930813997
566	But he is also nimble and skillful.	OOOOO	513	train	10	2	1	0.7227767705917358	0.1421479731798172	0.0093704024329781	0.0069573088549077	0.0060844137333333	0.077268011868	0.0034632387105375	0.0034898472949862	0.0039701820351183	0.0099211921915411	0.002376653952524	0.0081469062715768	0.0040271440520882
567	I also heard if a player has committed 5 fouls then he must be out of the game.	XXXXX	513	train	11	0	0	0.07627684623003	0.8987509608268738	0.0010227074380964	0.0006708949804306	0.0065177390351891	0.0038709852378815	0.0010917896870523	0.0018275964539498	0.0017174739623442	0.0026133586652576	0.0014406711561605	0.0013204048154875	0.0028785916510969
568	Yes.	OOOOO	513	train	12	0	0	0.0008452769252471	0.0021533728577196	0.9880621433258056	0.0007709949859417	0.0020663812756538	0.0010762352030724	0.0007321762968786	0.0004195722867734	0.0007765804766677	0.0003688345605041	0.0004608394228853	0.001339366310276	0.0009282878017984
569	what's worse is he can't take any further part in the game.	OOOOO	513	train	12	0	1	0.1587649434804916	0.808451235294342	0.002158316783607	0.0018680223729461	0.0062994044274091	0.0075167915783822	0.0022375090047717	0.0023915919009596	0.0017219115979969	0.0039449376054108	0.0012728823348879	0.001359649002552	0.0020128383766859
570	That's really terrible.	XXXXX	513	train	13	0	0	0.0273538697510957	0.0035752705298364	0.0046230587176978	0.0043712086044251	0.0038510647136718	0.8669264912605286	0.004898015409708	0.0057881469838321	0.0052386261522769	0.0293565038591623	0.0030611210968345	0.0346494391560554	0.0063072224147617
571	Oh, God, we forgot to cheer for Daddy.	XXXXX	513	train	13	1	1	0.0273173153400421	0.5004070401191711	0.0056141833774745	0.0222920645028352	0.0294277071952819	0.02232744731009	0.0089692408218979	0.0075489841401577	0.0130594866350293	0.3176940083503723	0.0031109920237213	0.0053311018273234	0.0369004607200622
572	Never mind.	OOOOO	513	train	14	0	0	0.2854328155517578	0.3175220191478729	0.0138763189315795	0.011439137160778	0.2388753145933151	0.0057488894090056	0.0066188154742121	0.0133015131577849	0.0080925161018967	0.0189422704279422	0.0068053747527301	0.0054683373309671	0.0678767263889312
573	After all he is not so attractive as Yao Ming, right?	OOOOO	513	train	14	1	1	0.0238323993980884	0.4881249070167541	0.0143113741651177	0.0041063837707042	0.024315595626831	0.0083371456712484	0.0051107527688145	0.0596743896603584	0.3238676488399505	0.0085774697363376	0.0159679520875215	0.0046154763549566	0.0191584751009941
574	You are always so naughty.	XXXXX	513	train	15	0	0	0.4134328067302704	0.0518920682370662	0.0194554384797811	0.0163868498057127	0.0120389144867658	0.2775150239467621	0.0039831851609051	0.0306922197341918	0.0310342032462358	0.0430653356015682	0.012859639711678	0.0674835592508316	0.0201607905328273
575	Pretty!	OOOOO	514	train	0	0	0	0.7144750356674194	0.1687465459108352	0.0089573366567492	0.0027339106891304	0.0051943287253379	0.0645646750926971	0.0022577093914151	0.0027192207053303	0.0024403999559581	0.0058351913467049	0.0019134770845994	0.0159250553697347	0.0042371349409222
576	Say beautiful rather.	OOOOO	514	train	0	1	1	0.0209437943994998	0.277961254119873	0.0063108317553997	0.0102457432076334	0.1877888441085815	0.0080521060153841	0.0127497147768735	0.0112764406949281	0.0167930722236633	0.0618347041308879	0.0070348959416151	0.0126023618504405	0.3664062917232513
577	Can you imagine any thing nearer perfect beauty than she altogether-face and figure?	OOOOO	514	train	0	2	1	0.4891095757484436	0.0397072583436965	0.0040101739577949	0.0020573248621076	0.0376626774668693	0.0091672716662287	0.0111062284559011	0.0294480212032794	0.2174575626850128	0.0064035477116703	0.1192568317055702	0.0116594983264803	0.0229539852589368
578	I do not know what I could imagine.	XXXXX	514	train	1	0	0	0.5510191321372986	0.0343210883438587	0.0019333661766722	0.0096528381109237	0.0025259871035814	0.0129354838281869	0.3150759637355804	0.0185715015977621	0.0078490749001502	0.0229572840034961	0.0139022562652826	0.0037615678738802	0.0054944455623626
579	but I confess that I have seldom seen a face or figure more pleasing to me than hers.	XXXXX	514	train	1	0	1	0.942891538143158	0.0398686937987804	0.0012422575382515	0.001141661661677	0.0039095897227525	0.0027493797242641	0.0010690642520785	0.0013333255192264	0.0011431553866714	0.0011946428567171	0.0009945175843313	0.0011877088109031	0.0012745080748572
580	Such an eye!	OOOOO	514	train	2	0	0	0.8665204048156738	0.0112274261191487	0.0076751289889216	0.0041952049359679	0.0087618203833699	0.0569509677588939	0.0019141837256029	0.0054969289340078	0.0061128358356654	0.0053223394788801	0.0042368611320853	0.0160507969558239	0.0055351462215185
581	The true hazel eye-and so brilliant!	OOOOO	514	train	2	1	1	0.8133472204208374	0.0140867158770561	0.0090866750106215	0.0038923262618482	0.0076256501488387	0.101044550538063	0.0017552146455273	0.0035117890220135	0.0041780197061598	0.0054929899051785	0.0034299741964787	0.0275769680738449	0.0049719219096004
582	Regular features, open countenance, with a complexion, Oh!	OOOOO	514	train	2	2	1	0.6997394561767578	0.1187231540679931	0.0290730595588684	0.0227992758154869	0.0185253396630287	0.0205848775804042	0.0060443645343184	0.0120902862399816	0.012538842856884	0.0375480167567729	0.0049953544512391	0.007006088271737	0.0103319156914949
583	"What a bloom of full health, and such a pretty height and size ; such a firm and upright figure!"	OOOOO	514	train	2	3	1	0.7770096063613892	0.1367720514535904	0.0066357566975057	0.0055683418177068	0.0098214726895093	0.0280860643833875	0.0020862987730652	0.0062819281592965	0.0061551271937787	0.0062927929684519	0.0032837521284818	0.0071176243945956	0.004889213014394
584	There is health, not merely in her bloom, but in her air, her head, her glance.	OOOOO	514	train	2	4	1	0.0159122068434953	0.9688725471496582	0.0012353870552033	0.0008313505095429	0.0027652231510728	0.002594836987555	0.0010059011401608	0.0010306342737749	0.0015714230248704	0.0013754067476838	0.000489238766022	0.0007346878992393	0.0015810925979167
585	"One hears sometimes of a child being' the picture of health' ; now, she always gives me the idea of being the complete picture of grown-up health."	OOOOO	514	train	2	5	1	0.0902135819196701	0.8863610029220581	0.0017619245918467	0.0013014317955821	0.006781727541238	0.0027623425703495	0.0012480020523071	0.001863295212388	0.0021545554045587	0.0015103135956451	0.0011341577628627	0.0008703822386451	0.0020372783765196
586	She is loveliness itself.	OOOOO	514	train	2	6	1	0.7391853332519531	0.1706154495477676	0.0045401901006698	0.0027716488111764	0.0057887504808604	0.048652596771717	0.0016995895421132	0.0041049150750041	0.0049134455621242	0.0058110412210226	0.0023660697042942	0.0063144671730697	0.0032365161459892
587	Is that Mr. Green?	OOOOO	515	train	0	0	0	0.0079124039039015	0.080551341176033	0.0053140465170145	0.0059590912424027	0.0142930382862687	0.0112891178578138	0.0039928294718265	0.0497930608689785	0.777623176574707	0.0151487849652767	0.0078466478735208	0.0052787750028073	0.0149977141991257
588	This is him speaking.	XXXXX	515	train	1	0	0	0.0085894018411636	0.9610490798950196	0.0030553871765732	0.0027255751192569	0.0051926593296229	0.0029293193947523	0.0011572148650884	0.00320899579674	0.002754165790975	0.0051192147657275	0.000706962775439	0.0008341348730027	0.002677947981283
589	I am calling to inform you that we're happy to have you with us.	OOOOO	515	train	2	0	0	0.0341606028378009	0.9275915026664734	0.001460570259951	0.0011447764700278	0.0065172156319022	0.0091159678995609	0.0009790261974558	0.0024040141142904	0.0024022413417696	0.0058496124111115	0.0011667837388813	0.002812085673213	0.0043956190347671
590	Welcome aboard, I'm sure your friend would have given you a lot of information of our school and its motto, ways of teaching, etc.	OOOOO	515	train	2	1	1	0.1523147225379943	0.7850673794746399	0.0027650527190417	0.0014607744524255	0.0155395315960049	0.0095325745642185	0.0025153257884085	0.0070292823947966	0.0055859116837382	0.0032051724847406	0.0033852849155664	0.0039298594929277	0.0076691922731697
591	Yes.	XXXXX	515	train	3	0	0	0.0013299321290105	0.0040967552922666	0.9834861755371094	0.0009064615587703	0.0027779440861195	0.0013154260814189	0.0009581969934515	0.0004937401390634	0.0008504972793161	0.0004781933093909	0.0005105599993839	0.001635844586417	0.0011602352606132
592	I am very glad to have the chance.	XXXXX	515	train	3	1	1	0.920798122882843	0.0445515103638172	0.0058259116485714	0.0022369353100657	0.006281366571784	0.0069541055709123	0.0009609386324882	0.0024522808380424	0.0023788278922438	0.0014611120568588	0.0016147420974448	0.0025961850769817	0.0018879265990108
593	I'm so nervous about this oral test.	OOOOO	516	train	0	0	0	0.6975167393684387	0.1880433559417724	0.0062617817893624	0.0096997693181037	0.0230722483247518	0.0252945553511381	0.00240513170138	0.0074417423456907	0.0055687809363007	0.019884156063199	0.0031609856523573	0.0048529128544032	0.0067978575825691
594	Just calm down.	XXXXX	516	train	1	0	0	0.0056358189322054	0.0064394273795187	0.0071236127987504	0.0121834650635719	0.1725963205099105	0.0301027446985244	0.0105745308101177	0.0165010262280702	0.0250790677964687	0.3445026874542236	0.0141718462109565	0.029955631121993	0.3251338601112366
595	I'm sure you'll do well.	XXXXX	516	train	1	1	1	0.8433811664581299	0.0191636625677347	0.0211685635149478	0.0074702459387481	0.0085290484130382	0.0499641746282577	0.0022420773748308	0.0079877283424139	0.0078798467293381	0.0060049737803637	0.0042611276730895	0.0162894371896982	0.005657949950546
596	I just want to get it over with.	OOOOO	516	train	2	0	0	0.4385277926921844	0.3820223808288574	0.006151451729238	0.0043668150901794	0.1129419580101966	0.0057922499254345	0.0022723069414496	0.0106565579771995	0.0079633789137005	0.0063850549049675	0.0053047821857035	0.0029923254624009	0.0146229146048426
597	I hear youвЂ™re taking a music class.	OOOOO	517	train	0	0	0	0.0165423229336738	0.9481690526008606	0.0032917009666562	0.0013732997467741	0.00650295894593	0.0033799866214394	0.0011992821237072	0.002828681608662	0.0069896895438432	0.003632339881733	0.0011634200345724	0.001141998800449	0.00378526491113
598	I didnвЂ™t know youвЂ™re interested in it.	OOOOO	517	train	0	1	1	0.0389423370361328	0.9419599175453186	0.0009477493003942	0.0013921309728175	0.0025231733452528	0.0026101185940206	0.0017931009642779	0.001505467807874	0.0015714489854872	0.0031165399122983	0.0006532120751217	0.0008940309053286	0.0020907272119075
599	Oh, IвЂ™m not.	XXXXX	517	train	1	0	0	0.2608053684234619	0.3777647018432617	0.0254342202097177	0.2352016866207122	0.0054715387523174	0.0095365373417735	0.0377746112644672	0.0061454595997929	0.0035891900770366	0.0281485505402088	0.0027368848677724	0.0030095400288701	0.0043818252161145
600	IвЂ™Ve never had a music class before.	XXXXX	517	train	1	1	1	0.0102685838937759	0.9680041670799256	0.0014345915988087	0.0017411473672837	0.0057228128425776	0.0010187126463279	0.0013704715529456	0.0018323463154956	0.001949559431523	0.0024790251627564	0.0008022896945476	0.0006686454871669	0.0027076606638729
601	In my opinion, youвЂ™ll make it.	OOOOO	517	train	2	0	0	0.9073179364204408	0.0294624958187341	0.0068729780614376	0.0047851684503257	0.0079025598242878	0.0166668333113193	0.0016580770025029	0.0060476842336356	0.0039031910710036	0.0042273891158401	0.0023322070483118	0.0047942399978637	0.0040292157791554
602	YouвЂ™re having me on again.	XXXXX	517	train	3	0	0	0.0994366407394409	0.2243471145629882	0.0075020091608166	0.022411236539483	0.0294190347194671	0.0800347477197647	0.007376754656434	0.0183020494878292	0.0238348059356212	0.4318518936634063	0.0070007354952394	0.0160356946289539	0.0324472412467002
603	No.	OOOOO	517	train	4	0	0	0.0045412154868245	0.0043781157582998	0.0019865001086145	0.7144362926483154	0.0027033847291022	0.005354187451303	0.0103061031550168	0.0044148699380457	0.0026548434980213	0.2397604286670684	0.0023215594701468	0.0027363835833966	0.0044060833752155
604	IвЂ™m serious.	OOOOO	517	train	4	0	1	0.0350816622376441	0.8223869204521179	0.004987183958292	0.0117096500471234	0.014111278578639	0.0228771418333053	0.0029107842128723	0.0040867244824767	0.0049450737424194	0.0618064142763614	0.0018286813283339	0.0049355262890458	0.0083330105990171
